ECGI_Raw,PCI,1F_UARFCN,制式,TAC,经度,维度,方向角,下倾角,天线挂高,小区类型,参考信号功率,A,B,ECGI
10757663,472,1650,L1800,6263,121.40066,31.20543,360,0,0,微小区,152,42022,31,10760490
10757899,469,1650,L1800,6260,121.42927,31.24005,360,0,0,微小区,152,42023,11,10760726
10757909,470,1650,L1800,6260,121.42927,31.24005,360,0,0,微小区,152,42023,21,10760736
10758411,491,1650,L1800,6261,121.44025,31.22037,360,0,0,微小区,122,42025,11,10761238
10758421,492,1650,L1800,6261,121.44025,31.22037,360,0,0,微小区,122,42025,21,10761248
10759435,476,1650,L1800,6243,121.45778,31.22894,360,0,0,微小区,152,42029,11,10762262
10759445,454,1650,L1800,6243,121.45778,31.22894,360,0,0,微小区,152,42029,21,10762272
10759455,455,1650,L1800,6243,121.45778,31.22894,360,0,0,微小区,152,42029,31,10762282
10759465,456,1650,L1800,6243,121.45778,31.22894,360,0,0,微小区,152,42029,41,10762292
10759691,21,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,122,42030,11,10762518
10759701,22,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,152,42030,21,10762528
10759711,495,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,152,42030,31,10762538
10759721,306,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,152,42030,41,10762548
10759695,301,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42030,15,10762522
10759705,302,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42030,25,10762532
10759715,412,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42030,35,10762542
10759725,375,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42030,45,10762552
10759947,360,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,122,42031,11,10762774
10759957,361,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,152,42031,21,10762784
10759967,362,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,152,42031,31,10762794
10759977,307,1650,L1800,6146,121.492597,31.241419,360,0,0,微小区,122,42031,41,10762804
10759951,394,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42031,15,10762778
10759961,395,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42031,25,10762788
10759971,366,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42031,35,10762798
10759981,393,1825,L1800,23311,121.492597,31.241419,360,0,0,微小区,124,42031,45,10762808
10759948,360,450,L2100,6146,121.492597,31.241419,360,0,0,微小区,122,42031,12,10762775
10760203,475,1650,L1800,6261,121.4412,31.2206,360,0,0,微小区,152,42032,11,10763030
10760213,476,1650,L1800,6261,121.4412,31.2206,360,0,0,微小区,152,42032,21,10763040
10760223,477,1650,L1800,6261,121.4412,31.2206,360,0,0,微小区,152,42032,31,10763050
10760715,476,1650,L1800,6264,121.39011,31.19877,360,0,0,微小区,152,42034,11,10763542
10760725,477,1650,L1800,6264,121.39011,31.19877,360,0,0,微小区,152,42034,21,10763552
10761227,482,1650,L1800,6186,121.38051,31.3472,360,0,0,微小区,152,42036,11,10764054
10761237,483,1650,L1800,6186,121.38051,31.3472,360,0,0,微小区,152,42036,21,10764064
10761739,472,1650,L1800,6261,121.449274,31.218388,360,0,0,微小区,122,42038,11,10764566
10763275,481,1650,L1800,6152,121.16381,31.28051,360,0,0,微小区,152,42044,11,10766102
10763285,482,1650,L1800,6152,121.16381,31.28051,360,0,0,微小区,152,42044,21,10766112
10763295,465,1650,L1800,6152,121.16381,31.28051,360,0,0,微小区,152,42044,31,10766122
10764811,473,1650,L1800,6263,121.39856,31.20491,360,0,0,微小区,152,42050,11,10767638
10764812,473,1506,L1800,6263,121.39856,31.20491,360,0,0,微小区,122,42050,12,10767639
10765067,466,1650,L1800,6183,121.45509,31.25212,360,0,0,微小区,152,42051,11,10767894
10765077,467,1650,L1800,6183,121.45509,31.25212,360,0,0,微小区,152,42051,21,10767904
10765087,468,1650,L1800,6183,121.45509,31.25212,360,0,0,微小区,152,42051,31,10767914
10765068,466,1506,L1800,6183,121.45509,31.25212,360,0,0,微小区,122,42051,12,10767895
10765078,467,1506,L1800,6183,121.45509,31.25212,360,0,0,微小区,122,42051,22,10767905
10765088,468,1506,L1800,6183,121.45509,31.25212,360,0,0,微小区,122,42051,32,10767915
10765835,472,1650,L1800,6262,121.48535,31.24616,360,0,0,微小区,182,42054,11,10768662
10765845,473,1650,L1800,6262,121.48535,31.24616,360,0,0,微小区,182,42054,21,10768672
10765855,498,1650,L1800,6262,121.48535,31.24616,360,0,0,微小区,182,42054,31,10768682
10766091,491,1650,L1800,6144,121.45865,31.2229,360,0,0,微小区,152,42055,11,10768918
10766101,492,1650,L1800,6144,121.45865,31.2229,360,0,0,微小区,152,42055,21,10768928
10766111,493,1650,L1800,6144,121.45865,31.2229,360,0,0,微小区,152,42055,31,10768938
10766347,451,1650,L1800,6176,121.39159,31.22382,360,0,0,微小区,122,42056,11,10769174
10766357,452,1650,L1800,6176,121.39159,31.22382,360,0,0,微小区,122,42056,21,10769184
10766367,480,1650,L1800,6176,121.39159,31.22382,360,0,0,微小区,122,42056,31,10769194
10766603,465,1650,L1800,6145,121.52555,31.23059023,360,0,0,微小区,152,42057,11,10769430
10766613,466,1650,L1800,6145,121.52555,31.23059023,360,0,0,微小区,152,42057,21,10769440
10766623,467,1650,L1800,6145,121.52555,31.23059023,360,0,0,微小区,152,42057,31,10769450
10766859,499,1650,L1800,6146,121.52365,31.22579,360,0,0,微小区,152,42058,11,10769686
10766869,500,1650,L1800,6146,121.52365,31.22579,360,0,0,微小区,152,42058,21,10769696
10767115,479,1650,L1800,6259,121.46017,31.23241,360,0,0,微小区,152,42059,11,10769942
10767125,480,1650,L1800,6259,121.46017,31.23241,360,0,0,微小区,152,42059,21,10769952
10767135,481,1650,L1800,6259,121.46017,31.23241,360,0,0,微小区,152,42059,31,10769962
10767371,465,1650,L1800,6185,121.4838,31.2596,360,0,0,微小区,152,42060,11,10770198
10767381,466,1650,L1800,6185,121.4838,31.2596,360,0,0,微小区,152,42060,21,10770208
10767391,467,1650,L1800,6185,121.4838,31.2596,360,0,0,微小区,152,42060,31,10770218
10767401,468,1650,L1800,6185,121.4838,31.2596,360,0,0,微小区,152,42060,41,10770228
10767883,486,1650,L1800,6264,121.376565,31.203047,360,0,0,微小区,152,42062,11,10770710
10767893,487,1650,L1800,6264,121.376565,31.203047,360,0,0,微小区,152,42062,21,10770720
10768139,475,1650,L1800,6173,121.37375,31.20494,360,0,0,微小区,152,42063,11,10770966
10768149,493,1650,L1800,6173,121.37401,31.20415,360,0,0,微小区,122,42063,21,10770976
10768395,477,1650,L1800,6264,121.38048,31.20037,360,0,0,微小区,152,42064,11,10771222
10768405,456,1650,L1800,6264,121.374024,31.208082,360,0,0,微小区,122,42064,21,10771232
10768415,457,1650,L1800,6264,121.374024,31.208082,360,0,0,微小区,122,42064,31,10771242
10769419,491,1650,L1800,6185,121.488562,31.247409,360,0,0,微小区,152,42068,11,10772246
10769429,492,1650,L1800,6185,121.488562,31.247409,360,0,0,微小区,122,42068,21,10772256
10769439,493,1650,L1800,6185,121.488562,31.247409,360,0,0,微小区,152,42068,31,10772266
10770443,467,1650,L1800,6265,121.59072,31.22748,360,0,0,微小区,152,42072,11,10773270
10770453,468,1650,L1800,6265,121.59072,31.22748,360,0,0,微小区,152,42072,21,10773280
10770463,469,1650,L1800,6265,121.59072,31.22748,360,0,0,微小区,152,42072,31,10773290
10770473,470,1650,L1800,6265,121.59072,31.22748,360,0,0,微小区,152,42072,41,10773300
10770699,497,1650,L1800,6192,121.53442,31.19456,360,0,0,微小区,152,42073,11,10773526
10770709,498,1650,L1800,6192,121.53442,31.19456,360,0,0,微小区,152,42073,21,10773536
10770719,499,1650,L1800,6192,121.53442,31.19456,360,0,0,微小区,152,42073,31,10773546
10770710,498,450,L2100,6192,121.53442,31.19456,360,0,0,微小区,122,42073,22,10773537
10770955,466,1650,L1800,6259,121.47954,31.23457,360,0,0,微小区,122,42074,11,10773782
10770965,467,1650,L1800,6259,121.47954,31.23457,360,0,0,微小区,122,42074,21,10773792
10770975,468,1650,L1800,6259,121.47954,31.23457,360,0,0,微小区,122,42074,31,10773802
10771467,470,1650,L1800,6265,121.54634,31.22538,360,0,0,微小区,122,42076,11,10774294
10771477,471,1650,L1800,6265,121.54634,31.22538,360,0,0,微小区,122,42076,21,10774304
10771723,464,1650,L1800,6243,121.46666,31.23527,360,0,0,微小区,152,42077,11,10774550
10771733,501,1650,L1800,6243,121.46666,31.23527,360,0,0,微小区,152,42077,21,10774560
10771979,471,1650,L1800,6243,121.4736,31.23463,360,0,0,微小区,122,42078,11,10774806
10771989,472,1650,L1800,6243,121.4736,31.23463,360,0,0,微小区,122,42078,21,10774816
10771999,473,1650,L1800,6243,121.4736,31.23463,360,0,0,微小区,122,42078,31,10774826
10772009,474,1650,L1800,6243,121.4736,31.23463,360,0,0,微小区,122,42078,41,10774836
10772491,499,1650,L1800,6251,121.55028,31.25558,360,0,0,微小区,122,42080,11,10775318
10772501,500,1650,L1800,6251,121.55028,31.25558,360,0,0,微小区,122,42080,21,10775328
10772511,471,1650,L1800,6251,121.55028,31.25558,360,0,0,微小区,122,42080,31,10775338
10772747,474,1650,L1800,6172,121.39344,31.26287,360,0,0,微小区,152,42081,11,10775574
10772757,475,1650,L1800,6172,121.39344,31.26287,360,0,0,微小区,152,42081,21,10775584
10773515,496,1650,L1800,6185,121.48488,31.24938,360,0,0,微小区,152,42084,11,10776342
10773525,497,1650,L1800,6185,121.48488,31.24938,360,0,0,微小区,152,42084,21,10776352
10774027,470,1650,L1800,6179,121.42998,31.21231,360,0,0,微小区,122,42086,11,10776854
10774283,489,1650,L1800,6179,121.43039,31.21237,360,0,0,微小区,152,42087,11,10777110
10774293,490,1650,L1800,6179,121.43039,31.21237,360,0,0,微小区,152,42087,21,10777120
10774303,477,1650,L1800,6179,121.430288,31.212342,360,0,0,微小区,122,42087,31,10777130
10775051,478,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42090,11,10777878
10775061,479,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42090,21,10777888
10775071,480,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,152,42090,31,10777898
10775081,481,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,152,42090,41,10777908
10775091,482,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42090,51,10777918
10775101,489,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42090,61,10777928
10775307,484,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42091,11,10778134
10775317,485,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42091,21,10778144
10775327,486,1650,L1800,6198,121.53022,31.21363,360,0,0,微小区,122,42091,31,10778154
10775563,471,1650,L1800,6162,121.58685,31.34078,360,0,0,微小区,152,42092,11,10778390
10775573,472,1650,L1800,6162,121.58685,31.34078,360,0,0,微小区,152,42092,21,10778400
10775583,473,1650,L1800,6162,121.58685,31.34078,360,0,0,微小区,152,42092,31,10778410
10775593,474,1650,L1800,6162,121.58685,31.34078,360,0,0,微小区,152,42092,41,10778420
10775819,491,1650,L1800,6265,121.54731,31.22601,360,0,0,微小区,152,42093,11,10778646
10775829,492,1650,L1800,6265,121.54731,31.22601,360,0,0,微小区,152,42093,21,10778656
10775839,493,1650,L1800,6265,121.54731,31.22601,360,0,0,微小区,152,42093,31,10778666
10776075,475,1650,L1800,6146,121.51755,31.23169,360,0,0,微小区,152,42094,11,10778902
10776085,476,1650,L1800,6146,121.51755,31.23169,360,0,0,微小区,152,42094,21,10778912
10776331,474,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,11,10779158
10776341,475,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,21,10779168
10776351,476,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,31,10779178
10776361,467,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,41,10779188
10776371,460,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,51,10779198
10776381,461,1650,L1800,6262,121.484673,31.243525,360,0,0,微小区,152,42095,61,10779208
10776843,493,450,L2100,6243,121.482393,31.234245,360,0,0,微小区,122,42097,11,10779670
10776853,494,450,L2100,6243,121.482393,31.234245,360,0,0,微小区,122,42097,21,10779680
10776863,495,450,L2100,6243,121.482393,31.234245,360,0,0,微小区,122,42097,31,10779690
10776873,496,450,L2100,6243,121.482393,31.234245,360,0,0,微小区,122,42097,41,10779700
10777099,498,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42098,11,10779926
10777109,495,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42098,21,10779936
10777119,497,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42098,31,10779946
10777129,499,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42098,41,10779956
10777100,498,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42098,12,10779927
10777110,495,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42098,22,10779937
10777120,497,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42098,32,10779947
10777130,499,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42098,42,10779957
10777355,482,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42099,11,10780182
10777365,483,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42099,21,10780192
10777375,484,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42099,31,10780202
10777385,485,1650,L1800,6158,121.388395,31.318916,360,0,0,微小区,152,42099,41,10780212
10777356,482,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42099,12,10780183
10777366,483,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42099,22,10780193
10777376,484,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42099,32,10780203
10777386,485,450,L2100,6158,121.388395,31.318916,360,0,0,微小区,152,42099,42,10780213
10777611,459,1650,L1800,6158,121.385732,31.320944,360,0,0,微小区,152,42100,11,10780438
10777621,477,1650,L1800,6158,121.385732,31.320944,360,0,0,微小区,152,42100,21,10780448
10777631,478,1650,L1800,6158,121.385732,31.320944,360,0,0,微小区,152,42100,31,10780458
10777641,460,1650,L1800,6158,121.385732,31.320944,360,0,0,微小区,152,42100,41,10780468
10777612,459,450,L2100,6158,121.385732,31.320944,360,0,0,微小区,152,42100,12,10780439
10777622,477,450,L2100,6158,121.385732,31.320944,360,0,0,微小区,152,42100,22,10780449
10777632,478,450,L2100,6158,121.385732,31.320944,360,0,0,微小区,152,42100,32,10780459
10777642,460,450,L2100,6158,121.385732,31.320944,360,0,0,微小区,152,42100,42,10780469
10777867,503,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42101,11,10780694
10777877,479,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42101,21,10780704
10777887,480,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42101,31,10780714
10777897,481,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42101,41,10780724
10777868,503,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42101,12,10780695
10777878,479,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42101,22,10780705
10777888,480,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42101,32,10780715
10777898,481,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42101,42,10780725
10778123,468,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42102,11,10780950
10778133,469,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42102,21,10780960
10778143,470,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42102,31,10780970
10778153,471,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42102,41,10780980
10778163,472,1650,L1800,6268,121.24503,31.37847,360,0,0,微小区,152,42102,51,10780990
10778124,468,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42102,12,10780951
10778134,469,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42102,22,10780961
10778144,470,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42102,32,10780971
10778154,471,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42102,42,10780981
10778164,472,450,L2100,6268,121.24503,31.37847,360,0,0,微小区,152,42102,52,10780991
10778379,480,1650,L1800,6266,121.5016,31.28489,360,0,0,微小区,152,42103,11,10781206
10778389,481,1650,L1800,6266,121.5016,31.28489,360,0,0,微小区,152,42103,21,10781216
10778380,480,450,L2100,6266,121.5016,31.28489,360,0,0,微小区,152,42103,12,10781207
10778390,481,450,L2100,6266,121.5016,31.28489,360,0,0,微小区,152,42103,22,10781217
10778635,469,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,11,10781462
10778645,480,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,21,10781472
10778655,481,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,31,10781482
10778665,465,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,41,10781492
10778675,466,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,51,10781502
10778685,489,1650,L1800,6266,121.50087,31.30175,360,0,0,微小区,152,42104,61,10781512
10778636,469,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,12,10781463
10778646,480,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,22,10781473
10778656,481,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,32,10781483
10778666,465,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,42,10781493
10778676,466,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,52,10781503
10778686,489,1506,L1800,6266,121.50087,31.30175,360,0,0,微小区,122,42104,62,10781513
10778891,475,1650,L1800,6266,121.48697,31.30669,360,0,0,微小区,152,42105,11,10781718
10778901,474,1650,L1800,6266,121.48697,31.30669,360,0,0,微小区,122,42105,21,10781728
10779147,479,1650,L1800,6269,121.45423,31.26303,360,0,0,微小区,122,42106,11,10781974
10779157,480,1650,L1800,6269,121.45423,31.26303,360,0,0,微小区,122,42106,21,10781984
10779403,474,1650,L1800,6266,121.50224,31.28456,360,0,0,微小区,152,42107,11,10782230
10779413,475,1650,L1800,6266,121.50224,31.28456,360,0,0,微小区,152,42107,21,10782240
10779404,474,450,L2100,6266,121.50224,31.28456,360,0,0,微小区,122,42107,12,10782231
10779414,475,450,L2100,6266,121.50224,31.28456,360,0,0,微小区,122,42107,22,10782241
10779659,489,1650,L1800,6266,121.49675,31.28383,360,0,0,微小区,152,42108,11,10782486
10779660,489,450,L2100,6266,121.49675,31.28383,360,0,0,微小区,152,42108,12,10782487
10779915,469,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42109,11,10782742
10779925,470,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42109,21,10782752
10779935,471,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42109,31,10782762
10779945,462,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42109,41,10782772
10780171,461,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42110,11,10782998
10780181,473,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42110,21,10783008
10780191,474,1650,L1800,6205,121.64706,31.26627,360,0,0,微小区,152,42110,31,10783018
10780196,474,1506,L1800,6205,121.64706,31.26627,360,0,0,微小区,122,42110,36,10783023
10780427,485,1650,L1800,6208,121.35013,31.42139,360,0,0,微小区,122,42111,11,10783254
10780437,486,1650,L1800,6208,121.35013,31.42139,360,0,0,微小区,122,42111,21,10783264
10780428,485,450,L2100,6208,121.35013,31.42139,360,0,0,微小区,122,42111,12,10783255
10780438,486,450,L2100,6208,121.35013,31.42139,360,0,0,微小区,122,42111,22,10783265
10780683,475,1650,L1800,6164,121.47526,31.28215,360,0,0,微小区,152,42112,11,10783510
10780693,476,1650,L1800,6164,121.47526,31.28215,360,0,0,微小区,152,42112,21,10783520
10780684,475,450,L2100,6164,121.47526,31.28215,360,0,0,微小区,152,42112,12,10783511
10780694,476,450,L2100,6164,121.47526,31.28215,360,0,0,微小区,152,42112,22,10783521
10780939,479,1650,L1800,6270,121.45533,31.27501,360,0,0,微小区,152,42113,11,10783766
10780949,480,1650,L1800,6270,121.45533,31.27501,360,0,0,微小区,152,42113,21,10783776
