,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
11106,49,5198,42518,31,-51,4,5198,49988,19,-75,4,5198.0,42517.0,20.0,-73.0,4.0,0.0,0.0,19.0,-75.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1523873574245,139,147.0,141.0,-999.0,-999.0,-999.0,121.218148,31.288526,121.228847,31.298519,121.218883,31.292806,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.21160629,31.28905176,12
3464,13,6182,13666,13,-87,4,6182,13698,15,-83,4,6182.0,13394.0,14.0,-85.0,4.0,0.0,0.0,13.0,-87.0,4.0,6188.0,27379.0,13.0,-87.0,4.0,6188.0,20897.0,13.0,-87.0,4.0,2,1509265725006,13,20.0,40.0,-999.0,37.0,74.0,121.191709,31.287846,121.191709,31.287846,121.202787,31.292964,-999.0,-999.0,121.208284,31.289647,121.205033,31.285474,121.20729016,31.28488134,118
11235,49,5198,42507,23,-67,4,5198,56688,19,-75,4,5198.0,49989.0,16.0,-81.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,42509.0,18.0,-77.0,4.0,5198.0,49988.0,15.0,-83.0,4.0,0,1523873971493,142,140.0,145.0,139.0,148.0,147.0,121.221928,31.289447,121.22677,31.297156,121.217371,31.291607,121.218148,31.288526,121.223001,31.284943,121.228847,31.298519,121.21018436,31.28680721,10
6132,19,6188,26050,29,-55,4,6188,27378,20,-73,4,6188.0,26051.0,25.0,-63.0,4.0,6188.0,27377.0,20.0,-73.0,4.0,6188.0,27394.0,23.0,-67.0,4.0,6188.0,27393.0,14.0,-85.0,4.0,1,1509940561959,7,3.0,1.0,8.0,5.0,16.0,121.211928,31.288649,121.208284,31.289647,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,121.208105,31.289402,121.21275507,31.28774105,133
5837,18,5198,16058,23,-67,4,5198,17029,9,-95,3,5198.0,16059.0,11.0,-91.0,3.0,5198.0,16237.0,8.0,-97.0,3.0,5198.0,16057.0,9.0,-95.0,3.0,5198.0,38198.0,8.0,-97.0,3.0,1,1509700249511,31,35.0,36.0,58.0,63.0,38.0,121.220639,31.281873,121.221816,31.293837,121.209767,31.284987,121.223069,31.282024,121.221136,31.293876,121.206769,31.28681,121.21392935,31.28899252,40
1022,9,6188,27378,31,-51,4,6188,27361,17,-79,4,6182.0,41581.0,19.0,-75.0,4.0,6182.0,13698.0,18.0,-77.0,4.0,6188.0,27395.0,24.0,-65.0,4.0,6188.0,27394.0,27.0,-59.0,4.0,2,1509178631761,3,47.0,66.0,20.0,4.0,5.0,121.208284,31.289647,121.213131,31.283388,121.198969,31.306504,121.191709,31.287846,121.208105,31.289402,121.208105,31.289402,121.20929803,31.28402128,46
12955,65,5198,42518,17,-79,4,5198,42519,13,-87,4,5198.0,56688.0,13.0,-87.0,4.0,5198.0,42507.0,13.0,-87.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524218399478,139,143.0,140.0,142.0,-999.0,-999.0,121.218148,31.288526,121.217792,31.288293,121.22677,31.297156,121.221928,31.289447,-999.0,-999.0,-999.0,-999.0,121.2088814,31.28456106,0
7083,23,6188,41092,22,-69,4,6188,41149,25,-63,4,6188.0,41148.0,20.0,-73.0,4.0,6188.0,41093.0,21.0,-71.0,4.0,6188.0,41124.0,20.0,-73.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1510752842233,25,23.0,28.0,79.0,26.0,-999.0,121.217871,31.2808,121.214295,31.280418,121.218285,31.288788,121.206472,31.284913,121.212407,31.282261,-999.0,-999.0,121.20961037,31.28622601,10
12557,63,5198,56688,12,-89,4,5198,42518,4,-105,1,0.0,0.0,4.0,-105.0,1.0,5198.0,49989.0,3.0,-107.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1524189827881,140,139.0,-999.0,145.0,-999.0,-999.0,121.22677,31.297156,121.218148,31.288526,-999.0,-999.0,121.217371,31.291607,-999.0,-999.0,-999.0,-999.0,121.21307451,31.28960175,99
4900,16,6182,13698,20,-73,4,0,0,16,-81,4,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509525159584,20,-999.0,-999.0,-999.0,-999.0,-999.0,121.191709,31.287846,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20700981,31.28503386,94
11413,50,5198,42507,23,-67,4,5198,42508,12,-89,4,5198.0,42509.0,17.0,-79.0,4.0,5198.0,42518.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523882381030,142,146.0,148.0,139.0,-999.0,-999.0,121.221928,31.289447,121.226213,31.283596,121.223001,31.284943,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,121.21017743,31.2843865,66
7515,24,6182,41503,19,-75,4,6182,44771,20,-73,4,6188.0,41075.0,17.0,-79.0,4.0,6182.0,44772.0,19.0,-75.0,4.0,0.0,0.0,16.0,-81.0,4.0,6188.0,41148.0,21.0,-71.0,4.0,1,1510999908296,33,21.0,68.0,41.0,-999.0,28.0,121.220505,31.290893,121.22292,31.287199,121.223293,31.284386,121.222617,31.290824,-999.0,-999.0,121.218285,31.288788,121.21723021,31.29022967,72
8215,26,6182,41503,21,-71,4,6188,41122,20,-73,4,6188.0,41091.0,17.0,-79.0,4.0,6188.0,41149.0,20.0,-73.0,4.0,6188.0,41092.0,18.0,-77.0,4.0,6188.0,41147.0,19.0,-75.0,4.0,1,1511268235288,33,29.0,80.0,23.0,25.0,160.0,121.220505,31.290893,121.216448,31.2893,121.211384,31.291563,121.214295,31.280418,121.217871,31.2808,121.224491,31.296325,121.21336878,31.29232534,3
848,8,5198,25312,23,-67,4,5198,16058,13,-87,4,5198.0,16059.0,11.0,-91.0,3.0,5198.0,32925.0,11.0,-91.0,3.0,5198.0,17029.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1508921200137,39,31.0,36.0,97.0,35.0,-999.0,121.217402,31.281802,121.220639,31.281873,121.209767,31.284987,121.209703,31.265739,121.221816,31.293837,-999.0,-999.0,121.20693348,31.28515363,56
2564,13,6188,27378,24,-65,4,6188,27395,20,-73,4,0.0,0.0,14.0,-85.0,4.0,6188.0,27394.0,22.0,-69.0,4.0,6182.0,13698.0,16.0,-81.0,4.0,6188.0,27379.0,14.0,-85.0,4.0,2,1509264770291,3,4.0,-999.0,5.0,20.0,37.0,121.208284,31.289647,121.208105,31.289402,-999.0,-999.0,121.208105,31.289402,121.191709,31.287846,121.208284,31.289647,121.20962351,31.28322493,114
11650,53,5198,56688,15,-83,4,5198,56689,10,-93,3,5198.0,49988.0,14.0,-85.0,4.0,5198.0,42519.0,11.0,-91.0,3.0,5198.0,42517.0,10.0,-93.0,3.0,0.0,0.0,15.0,-83.0,4.0,1,1524017623237,140,137.0,147.0,143.0,141.0,-999.0,121.22677,31.297156,121.211317,31.291577,121.228847,31.298519,121.217792,31.288293,121.218883,31.292806,-999.0,-999.0,121.21375992,31.28907122,40
3701,14,6188,27395,25,-63,4,6188,27379,16,-81,4,0.0,0.0,16.0,-81.0,4.0,0.0,0.0,16.0,-81.0,4.0,0.0,0.0,16.0,-81.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1509266183091,4,37.0,-999.0,-999.0,-999.0,-999.0,121.208105,31.289402,121.208284,31.289647,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.20450104,31.28692653,64
517,6,6182,41139,12,-89,4,6188,27361,8,-97,3,6188.0,26051.0,11.0,-91.0,3.0,6188.0,27394.0,10.0,-93.0,3.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0,1508477799151,6,47.0,1.0,5.0,-999.0,-999.0,121.223131,31.287758,121.213131,31.283388,121.211928,31.288649,121.208105,31.289402,-999.0,-999.0,-999.0,-999.0,121.20970486,31.28411359,24
4022,14,6188,27394,28,-57,4,6188,27378,24,-65,4,6188.0,27377.0,22.0,-69.0,4.0,6188.0,26049.0,19.0,-75.0,4.0,6188.0,26051.0,25.0,-63.0,4.0,6188.0,26050.0,30.0,-53.0,4.0,1,1509266523886,5,3.0,8.0,10.0,1.0,7.0,121.208105,31.289402,121.208284,31.289647,121.208284,31.289647,121.211928,31.288649,121.211928,31.288649,121.211928,31.288649,121.21342706,31.28740672,133
2994,13,6188,26051,15,-83,4,6188,27377,12,-89,4,6182.0,44757.0,11.0,-91.0,3.0,6188.0,41146.0,16.0,-81.0,4.0,0.0,0.0,11.0,-91.0,3.0,6182.0,44754.0,11.0,-91.0,3.0,2,1509265226301,1,8.0,44.0,9.0,-999.0,45.0,121.211928,31.288649,121.208284,31.289647,121.213913,31.291614,121.209638,31.285875,-999.0,-999.0,121.212896,31.291805,121.21432754,31.29248568,7
11884,56,5198,42518,22,-69,4,5198,56688,25,-63,4,5198.0,49988.0,20.0,-73.0,4.0,5198.0,49989.0,22.0,-69.0,4.0,5198.0,42517.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1524045147924,139,140.0,147.0,145.0,141.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218883,31.292806,-999.0,-999.0,121.21171561,31.28926536,12
7607,25,6188,41148,27,-59,4,6188,41092,23,-67,4,6188.0,41149.0,21.0,-71.0,4.0,6188.0,41122.0,26.0,-61.0,4.0,6182.0,41503.0,21.0,-71.0,4.0,6182.0,41607.0,20.0,-73.0,4.0,1,1511175080537,28,25.0,23.0,29.0,33.0,69.0,121.218285,31.288788,121.217871,31.2808,121.214295,31.280418,121.216448,31.2893,121.220505,31.290893,121.218675,31.293412,121.21277023,31.29126884,48
8111,26,6188,41092,30,-53,4,6188,41124,23,-67,4,6188.0,41148.0,28.0,-57.0,4.0,6188.0,41122.0,29.0,-55.0,4.0,6188.0,41091.0,26.0,-61.0,4.0,6182.0,41503.0,23.0,-67.0,4.0,1,1511268124104,25,26.0,28.0,29.0,80.0,33.0,121.217871,31.2808,121.212407,31.282261,121.218285,31.288788,121.216448,31.2893,121.211384,31.291563,121.220505,31.290893,121.21301326,31.29150862,3
9528,34,5198,42518,24,-65,4,5198,56688,18,-77,4,5198.0,1188.0,17.0,-79.0,4.0,5198.0,49989.0,16.0,-81.0,4.0,5198.0,42517.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1523512064622,139,140.0,113.0,145.0,141.0,-999.0,121.218148,31.288526,121.22677,31.297156,121.214195,31.288478,121.217371,31.291607,121.218883,31.292806,-999.0,-999.0,121.21082184,31.28797377,54
2238,12,6182,41235,27,-59,4,6188,27393,25,-63,4,6182.0,44757.0,17.0,-79.0,4.0,6188.0,27379.0,22.0,-69.0,4.0,6182.0,41233.0,22.0,-69.0,4.0,6182.0,44754.0,13.0,-87.0,4.0,2,1509180168011,12,16.0,44.0,37.0,11.0,45.0,121.206155,31.294312,121.208105,31.289402,121.213913,31.291614,121.208284,31.289647,121.217245,31.291334,121.212896,31.291805,121.20602595,31.29154622,63
8986,30,5198,42507,28,-57,4,5198,42508,17,-79,4,0.0,0.0,12.0,-89.0,4.0,5198.0,42509.0,21.0,-71.0,4.0,5198.0,42518.0,18.0,-77.0,4.0,5198.0,50807.0,9.0,-95.0,3.0,1,1523278661384,142,146.0,-999.0,148.0,139.0,150.0,121.221928,31.289447,121.226213,31.283596,-999.0,-999.0,121.223001,31.284943,121.218148,31.288526,121.229283,31.292171,121.21020346,31.28447408,66
2633,13,6188,27394,22,-69,4,6188,25105,17,-79,4,6188.0,27377.0,13.0,-87.0,4.0,6188.0,27395.0,13.0,-87.0,4.0,6188.0,25089.0,20.0,-73.0,4.0,6188.0,27378.0,25.0,-63.0,4.0,2,1509264843432,5,2.0,8.0,4.0,18.0,3.0,121.208105,31.289402,121.211975,31.276588,121.208284,31.289647,121.208105,31.289402,121.211975,31.276588,121.208284,31.289647,121.21335531,31.28187878,28
3166,13,6182,41233,27,-59,4,6182,44757,17,-79,4,6188.0,27393.0,20.0,-73.0,4.0,6188.0,27377.0,19.0,-75.0,4.0,6182.0,44754.0,16.0,-81.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509265408929,11,44.0,16.0,8.0,45.0,-999.0,121.217245,31.291334,121.213913,31.291614,121.208105,31.289402,121.208284,31.289647,121.212896,31.291805,-999.0,-999.0,121.20860453,31.2931572,20
4945,16,6188,27378,23,-67,4,6188,26051,16,-81,4,6182.0,13698.0,17.0,-79.0,4.0,6188.0,27394.0,17.0,-79.0,4.0,6188.0,27395.0,17.0,-79.0,4.0,6188.0,41119.0,17.0,-79.0,4.0,1,1509525207635,3,1.0,20.0,5.0,4.0,98.0,121.208284,31.289647,121.211928,31.288649,121.191709,31.287846,121.208105,31.289402,121.208105,31.289402,121.226614,31.273554,121.20866006,31.28380832,46
3924,14,6188,27377,25,-63,4,6182,41233,21,-71,4,6188.0,26051.0,22.0,-69.0,4.0,6188.0,27394.0,29.0,-55.0,4.0,6188.0,27393.0,23.0,-67.0,4.0,6188.0,26049.0,27.0,-59.0,4.0,1,1509266419955,8,11.0,1.0,5.0,16.0,10.0,121.208284,31.289647,121.217245,31.291334,121.211928,31.288649,121.208105,31.289402,121.208105,31.289402,121.211928,31.288649,121.2125375,31.29076049,48
2689,13,6188,25105,20,-73,4,6188,27378,13,-87,4,6188.0,25763.0,13.0,-87.0,4.0,6188.0,27394.0,14.0,-85.0,4.0,6188.0,25089.0,12.0,-89.0,4.0,6188.0,25859.0,14.0,-85.0,4.0,2,1509264902966,2,3.0,73.0,5.0,18.0,62.0,121.211975,31.276588,121.208284,31.289647,121.218483,31.276604,121.208105,31.289402,121.211975,31.276588,121.233472,31.273558,121.21609785,31.28336043,31
11607,52,5198,42507,22,-69,4,5198,42518,19,-75,4,5198.0,42508.0,15.0,-83.0,4.0,5198.0,42509.0,19.0,-75.0,4.0,5198.0,42519.0,15.0,-83.0,4.0,5198.0,20609.0,2.0,-109.0,0.0,2,1523939117606,142,139.0,146.0,148.0,143.0,71.0,121.221928,31.289447,121.218148,31.288526,121.226213,31.283596,121.223001,31.284943,121.217792,31.288293,121.220501,31.276284,121.2101135,31.28535351,103
7836,25,6188,41149,17,-79,4,6188,41124,14,-85,4,6188.0,41102.0,13.0,-87.0,4.0,6188.0,27361.0,15.0,-83.0,4.0,6188.0,41148.0,15.0,-83.0,4.0,6188.0,41123.0,13.0,-87.0,4.0,1,1511175324660,23,26.0,60.0,47.0,28.0,27.0,121.214295,31.280418,121.212407,31.282261,121.221804,31.280844,121.213131,31.283388,121.218285,31.288788,121.218509,31.286137,121.20977705,31.28425183,66
4134,14,6188,25761,17,-79,4,6188,27394,16,-81,4,6182.0,41139.0,18.0,-77.0,4.0,0.0,0.0,18.0,-77.0,4.0,6188.0,26050.0,15.0,-83.0,4.0,6188.0,25763.0,16.0,-81.0,4.0,1,1509266642858,17,5.0,6.0,-999.0,7.0,73.0,121.224621,31.278733,121.208105,31.289402,121.223131,31.287758,-999.0,-999.0,121.211928,31.288649,121.218483,31.276604,121.21623082,31.28338485,31
2868,13,6188,26051,24,-65,4,6188,27394,18,-77,4,6188.0,27377.0,20.0,-73.0,4.0,6182.0,41139.0,18.0,-77.0,4.0,6188.0,27395.0,14.0,-85.0,4.0,6188.0,27393.0,15.0,-83.0,4.0,2,1509265092824,1,5.0,8.0,6.0,4.0,16.0,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,121.223131,31.287758,121.208105,31.289402,121.208105,31.289402,121.21518615,31.28940902,111
8607,27,5198,16058,15,-83,4,5198,16059,12,-89,4,5198.0,17029.0,10.0,-93.0,3.0,5198.0,49663.0,14.0,-85.0,4.0,5198.0,64092.0,12.0,-89.0,4.0,5198.0,20608.0,12.0,-89.0,4.0,0,1512004860758,31,36.0,35.0,56.0,72.0,34.0,121.220639,31.281873,121.209767,31.284987,121.221816,31.293837,121.221488,31.282112,121.23006,31.302692,121.221072,31.257603,121.21298068,31.28685408,15
4797,16,6182,41235,31,-51,4,6182,44754,22,-69,4,6188.0,27393.0,21.0,-71.0,4.0,6182.0,44757.0,22.0,-69.0,4.0,6182.0,41234.0,21.0,-71.0,4.0,6182.0,41233.0,27.0,-59.0,4.0,1,1509524851801,12,45.0,16.0,44.0,92.0,11.0,121.206155,31.294312,121.212896,31.291805,121.208105,31.289402,121.213913,31.291614,121.210058,31.291577,121.217245,31.291334,121.20492896,31.29300877,33
2134,12,6188,21329,21,-71,4,6188,27378,16,-81,4,6188.0,27395.0,17.0,-79.0,4.0,6182.0,41235.0,14.0,-85.0,4.0,0.0,0.0,18.0,-77.0,4.0,0.0,0.0,15.0,-83.0,4.0,2,1509179952887,14,3.0,4.0,12.0,-999.0,-999.0,121.203915,31.280386,121.208284,31.289647,121.208105,31.289402,121.206155,31.294312,-999.0,-999.0,-999.0,-999.0,121.20545592,31.2864733,26
12737,63,5198,56688,17,-79,4,5198,42518,12,-89,4,5198.0,49988.0,11.0,-91.0,3.0,5198.0,49989.0,10.0,-93.0,3.0,5198.0,42519.0,10.0,-93.0,3.0,5198.0,17029.0,10.0,-93.0,3.0,0,1524190380242,140,139.0,147.0,145.0,143.0,35.0,121.22677,31.297156,121.218148,31.288526,121.228847,31.298519,121.217371,31.291607,121.217792,31.288293,121.221816,31.293837,121.21392377,31.28897403,40
1186,9,6188,26049,31,-51,4,6188,27378,24,-65,4,6188.0,27377.0,28.0,-57.0,4.0,6188.0,27394.0,29.0,-55.0,4.0,6188.0,26051.0,28.0,-57.0,4.0,6188.0,22673.0,20.0,-73.0,4.0,2,1509179135295,10,3.0,8.0,5.0,1.0,32.0,121.211928,31.288649,121.208284,31.289647,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.213001,31.289531,121.21248648,31.29041082,53
4243,14,6188,25105,21,-71,4,6182,41139,12,-89,4,6188.0,27378.0,16.0,-81.0,4.0,6188.0,27394.0,16.0,-81.0,4.0,6188.0,25633.0,14.0,-85.0,4.0,6188.0,25089.0,16.0,-81.0,4.0,1,1509266758336,2,6.0,3.0,5.0,43.0,18.0,121.211975,31.276588,121.223131,31.287758,121.208284,31.289647,121.208105,31.289402,121.215471,31.274783,121.211975,31.276588,121.21343282,31.28573746,57
1002,8,5198,16058,30,-53,4,5198,16059,19,-75,4,5198.0,17029.0,16.0,-81.0,4.0,5198.0,25312.0,17.0,-79.0,4.0,5198.0,1188.0,12.0,-89.0,4.0,5198.0,16057.0,15.0,-83.0,4.0,2,1508921672509,31,36.0,35.0,39.0,113.0,63.0,121.220639,31.281873,121.209767,31.284987,121.221816,31.293837,121.217402,31.281802,121.214195,31.288478,121.221136,31.293876,121.21175893,31.28952548,12
9270,32,5198,42518,17,-79,4,5198,42509,16,-81,4,5198.0,42519.0,17.0,-79.0,4.0,5198.0,42507.0,21.0,-71.0,4.0,5198.0,44572.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1523364297226,139,148.0,143.0,142.0,144.0,-999.0,121.218148,31.288526,121.223001,31.284943,121.217792,31.288293,121.221928,31.289447,121.228681,31.256506,-999.0,-999.0,121.20998632,31.28671142,10
11895,57,5198,42518,23,-67,4,5198,56688,18,-77,4,5198.0,49989.0,16.0,-81.0,4.0,5198.0,1188.0,17.0,-79.0,4.0,5198.0,42517.0,16.0,-81.0,4.0,5198.0,49988.0,14.0,-85.0,4.0,1,1524047136057,139,140.0,145.0,113.0,141.0,147.0,121.218148,31.288526,121.22677,31.297156,121.217371,31.291607,121.214195,31.288478,121.218883,31.292806,121.228847,31.298519,121.21052518,31.28774934,93
10441,42,5198,42518,16,-81,4,5198,49989,12,-89,4,5198.0,42517.0,15.0,-83.0,4.0,5198.0,43857.0,13.0,-87.0,4.0,5198.0,42507.0,10.0,-93.0,3.0,5198.0,57368.0,12.0,-89.0,4.0,1,1523515067465,139,145.0,141.0,151.0,142.0,157.0,121.218148,31.288526,121.217371,31.291607,121.218883,31.292806,121.2145,31.290457,121.221928,31.289447,121.207295,31.294584,121.20412401,31.28767958,50
9389,32,5198,56688,27,-59,4,5198,49988,21,-71,4,5198.0,49989.0,21.0,-71.0,4.0,5198.0,42518.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1523364430765,140,147.0,145.0,139.0,-999.0,-999.0,121.22677,31.297156,121.228847,31.298519,121.217371,31.291607,121.218148,31.288526,-999.0,-999.0,-999.0,-999.0,121.21300236,31.29124116,48
7068,23,6188,41092,25,-63,4,6188,41149,25,-63,4,6188.0,41076.0,15.0,-83.0,4.0,6188.0,41148.0,18.0,-77.0,4.0,6188.0,41093.0,18.0,-77.0,4.0,6188.0,41124.0,16.0,-81.0,4.0,1,1510752826400,25,23.0,22.0,28.0,79.0,26.0,121.217871,31.2808,121.214295,31.280418,121.220772,31.275301,121.218285,31.288788,121.206472,31.284913,121.212407,31.282261,121.20954142,31.28589695,103
1949,11,5198,16058,31,-51,4,5198,16057,19,-75,4,5198.0,16059.0,24.0,-65.0,4.0,5198.0,25312.0,15.0,-83.0,4.0,5198.0,17029.0,17.0,-79.0,4.0,5198.0,38198.0,13.0,-87.0,4.0,1,1509180341566,31,63.0,36.0,39.0,35.0,38.0,121.220639,31.281873,121.221136,31.293876,121.209767,31.284987,121.217402,31.281802,121.221816,31.293837,121.206769,31.28681,121.21152736,31.28907901,12
5810,18,5198,16058,19,-75,4,5198,17029,9,-95,3,5198.0,64092.0,10.0,-93.0,3.0,5198.0,16237.0,8.0,-97.0,3.0,5198.0,16059.0,7.0,-99.0,2.0,5198.0,49663.0,7.0,-99.0,2.0,1,1509700194202,31,35.0,72.0,58.0,36.0,56.0,121.220639,31.281873,121.221816,31.293837,121.23006,31.302692,121.223069,31.282024,121.209767,31.284987,121.221488,31.282112,121.21395981,31.2883849,61
12119,59,5198,42507,20,-73,4,5198,56688,15,-83,4,5198.0,42509.0,18.0,-77.0,4.0,5198.0,42518.0,19.0,-75.0,4.0,5198.0,42508.0,14.0,-85.0,4.0,5198.0,42519.0,17.0,-79.0,4.0,1,1524101770424,142,140.0,148.0,139.0,146.0,143.0,121.221928,31.289447,121.22677,31.297156,121.223001,31.284943,121.218148,31.288526,121.226213,31.283596,121.217792,31.288293,121.21047148,31.28455268,27
3370,13,6182,41235,19,-75,4,6182,13394,19,-75,4,6188.0,27393.0,15.0,-83.0,4.0,6182.0,44754.0,14.0,-85.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509265625368,12,40.0,16.0,45.0,-999.0,-999.0,121.206155,31.294312,121.202787,31.292964,121.208105,31.289402,121.212896,31.291805,-999.0,-999.0,-999.0,-999.0,121.20438192,31.28860886,9
10154,39,5198,42517,20,-73,4,5198,49989,13,-87,4,5198.0,42519.0,15.0,-83.0,4.0,5198.0,1178.0,15.0,-83.0,4.0,5198.0,42518.0,15.0,-83.0,4.0,5198.0,56688.0,13.0,-87.0,4.0,2,1523513976147,141,145.0,143.0,96.0,139.0,140.0,121.218883,31.292806,121.217371,31.291607,121.217792,31.288293,121.211671,31.287247,121.218148,31.288526,121.22677,31.297156,121.20606258,31.29077683,22
554,7,6188,27378,26,-61,4,6188,27395,21,-71,4,6188.0,26051.0,17.0,-79.0,4.0,6188.0,27377.0,15.0,-83.0,4.0,6188.0,27394.0,24.0,-65.0,4.0,0.0,0.0,13.0,-87.0,4.0,1,1508593727137,3,4.0,1.0,8.0,5.0,-999.0,121.208284,31.289647,121.208105,31.289402,121.211928,31.288649,121.208284,31.289647,121.208105,31.289402,-999.0,-999.0,121.20942459,31.28592985,103
7108,23,6188,41149,23,-67,4,6188,41148,17,-79,4,6188.0,41124.0,22.0,-69.0,4.0,6188.0,41092.0,20.0,-73.0,4.0,6188.0,41118.0,17.0,-79.0,4.0,0.0,0.0,17.0,-79.0,4.0,1,1510752868824,23,28.0,26.0,25.0,75.0,-999.0,121.214295,31.280418,121.218285,31.288788,121.212407,31.282261,121.217871,31.2808,121.220457,31.275258,-999.0,-999.0,121.20992532,31.28673963,10
9604,34,5198,42519,28,-57,4,5198,43857,20,-73,4,5198.0,56688.0,19.0,-75.0,4.0,5198.0,42517.0,23.0,-67.0,4.0,0.0,0.0,20.0,-73.0,4.0,0.0,0.0,18.0,-77.0,4.0,1,1523512297676,143,151.0,140.0,141.0,-999.0,-999.0,121.217792,31.288293,121.2145,31.290457,121.22677,31.297156,121.218883,31.292806,-999.0,-999.0,-999.0,-999.0,121.20746975,31.28925453,97
4154,14,6188,25761,15,-83,4,6182,41139,17,-79,4,6182.0,44775.0,14.0,-85.0,4.0,6188.0,25089.0,14.0,-85.0,4.0,6188.0,27394.0,15.0,-83.0,4.0,6188.0,25763.0,16.0,-81.0,4.0,1,1509266664071,17,6.0,48.0,18.0,5.0,73.0,121.224621,31.278733,121.223131,31.287758,121.223129,31.291293,121.211975,31.276588,121.208105,31.289402,121.218483,31.276604,121.21537634,31.28235912,39
8863,28,6188,41149,31,-51,4,6188,41092,23,-67,4,6188.0,41148.0,21.0,-71.0,4.0,6188.0,41124.0,22.0,-69.0,4.0,0.0,0.0,17.0,-79.0,4.0,0.0,0.0,17.0,-79.0,4.0,2,1522056937282,23,25.0,28.0,26.0,-999.0,-999.0,121.214295,31.280418,121.217871,31.2808,121.218285,31.288788,121.212407,31.282261,-999.0,-999.0,-999.0,-999.0,121.20937173,31.2858978,103
4105,14,6182,41139,20,-73,4,6188,27378,17,-79,4,6188.0,26050.0,16.0,-81.0,4.0,6188.0,27394.0,18.0,-77.0,4.0,6188.0,27377.0,18.0,-77.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1509266611987,6,3.0,7.0,5.0,8.0,-999.0,121.223131,31.287758,121.208284,31.289647,121.211928,31.288649,121.208105,31.289402,121.208284,31.289647,-999.0,-999.0,121.21631214,31.28474391,73
10510,43,5198,56688,16,-81,4,5198,42518,17,-79,4,5198.0,49988.0,14.0,-85.0,4.0,5198.0,42519.0,10.0,-93.0,3.0,5198.0,56689.0,12.0,-89.0,4.0,5198.0,42507.0,11.0,-91.0,3.0,1,1523582175528,140,139.0,147.0,143.0,137.0,142.0,121.22677,31.297156,121.218148,31.288526,121.228847,31.298519,121.217792,31.288293,121.211317,31.291577,121.221928,31.289447,121.21370916,31.28913482,40
2259,12,6188,27393,29,-55,4,6188,27379,19,-75,4,6182.0,41235.0,20.0,-73.0,4.0,6182.0,41233.0,22.0,-69.0,4.0,6188.0,27395.0,22.0,-69.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,2,1509180211508,16,37.0,12.0,11.0,4.0,-999.0,121.208105,31.289402,121.208284,31.289647,121.206155,31.294312,121.217245,31.291334,121.208105,31.289402,-999.0,-999.0,121.20807703,31.2914462,18
