,TrajID,RNCID_1,CellID_1,AsuLevel_1,Dbm_1,SignalLevel_1,RNCID_2,CellID_2,AsuLevel_2,Dbm_2,SignalLevel_2,RNCID_3,CellID_3,AsuLevel_3,Dbm_3,SignalLevel_3,RNCID_4,CellID_4,AsuLevel_4,Dbm_4,SignalLevel_4,RNCID_5,CellID_5,AsuLevel_5,Dbm_5,SignalLevel_5,RNCID_6,CellID_6,AsuLevel_6,Dbm_6,SignalLevel_6,mode,MRTime,BSID,BSID2,BSID3,BSID4,BSID5,BSID6,Lon,Lat,Lon2,Lat2,Lon3,Lat3,Lon4,Lat4,Lon5,Lat5,Lon6,Lat6,Longitude,Latitude,gid
3291,17,6153,28021,31,-51,4,6153,28033,21,-71,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,6362.0,29968.0,21.0,-71.0,4.0,0,1.52e+12,22,21.0,19.0,38.0,37.0,52.0,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.503581,31.28534,121.504264,31.277168,121.5101522,31.27946348,3
4877,20,6153,27902,31,-51,4,6153,27903,23,-67,4,6153.0,28020.0,27.0,-59.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,1,1.53e+12,37,19.0,25.0,38.0,21.0,22.0,121.503581,31.28534,121.494429,31.278097,121.498923,31.281691,121.498646,31.28425,121.497323,31.285173,121.499699,31.276899,121.4967001,31.28431624,17
3193,17,6153,27913,28,-57,4,6153,28033,25,-63,4,6153.0,28032.0,26.0,-61.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,6362.0,29968.0,24.0,-65.0,4.0,6362.0,30075.0,23.0,-67.0,4.0,0,1.52e+12,38,21.0,18.0,58.0,52.0,40.0,121.498646,31.28425,121.497323,31.285173,121.50187,31.284054,121.497584,31.27897,121.504264,31.277168,121.505676,31.279911,121.5101522,31.27946348,3
6004,22,6153,27912,28,-57,4,6153,27903,17,-79,4,6153.0,27911.0,18.0,-77.0,4.0,6362.0,30073.0,15.0,-83.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,6153.0,28021.0,14.0,-85.0,4.0,1,1.53e+12,23,19.0,43.0,55.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.498572,31.286194,121.507842,31.28561,121.50187,31.284054,121.499699,31.276899,121.5013327,31.28470696,44
2938,17,6362,29977,19,-75,4,6153,27924,16,-81,4,6362.0,29978.0,21.0,-71.0,4.0,6362.0,29966.0,15.0,-83.0,4.0,6362.0,30075.0,19.0,-75.0,4.0,6362.0,29968.0,18.0,-77.0,4.0,0,1.52e+12,63,80.0,60.0,56.0,40.0,52.0,121.503721,31.281037,121.502828,31.279403,121.504101,31.283884,121.507277,31.283308,121.505676,31.279911,121.504264,31.277168,121.5101522,31.27946348,3
4713,19,6153,28033,23,-67,4,6153,27902,18,-77,4,6153.0,27911.0,19.0,-75.0,4.0,6153.0,28031.0,16.0,-81.0,4.0,6153.0,27903.0,14.0,-85.0,4.0,6153.0,27913.0,18.0,-77.0,4.0,0,1.53e+12,21,37.0,43.0,24.0,19.0,38.0,121.497323,31.285173,121.503581,31.28534,121.498572,31.286194,121.495261,31.288196,121.494429,31.278097,121.498646,31.28425,121.4975335,31.28490133,21
2616,17,6305,17274,31,-51,4,6305,17144,23,-67,4,6305.0,17146.0,15.0,-83.0,4.0,6362.0,29967.0,21.0,-71.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,54,57.0,74.0,47.0,52.0,-999.0,121.51148,31.278201,121.505035,31.283008,121.505542,31.273821,121.511947,31.281646,121.504264,31.277168,-999.0,-999.0,121.5101522,31.27946348,3
4893,20,6153,27902,23,-67,4,6153,27903,26,-61,4,6153.0,28020.0,27.0,-59.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,6153.0,28031.0,20.0,-73.0,4.0,1,1.53e+12,37,19.0,25.0,38.0,21.0,24.0,121.503581,31.28534,121.494429,31.278097,121.498923,31.281691,121.498646,31.28425,121.497323,31.285173,121.495261,31.288196,121.4965541,31.28447898,17
2655,17,6305,17274,30,-53,4,6305,17144,28,-57,4,6362.0,29967.0,18.0,-77.0,4.0,6305.0,17275.0,14.0,-85.0,4.0,6305.0,17145.0,15.0,-83.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,0,1.52e+12,54,57.0,47.0,75.0,76.0,52.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.50996,31.275711,121.511609,31.277959,121.504264,31.277168,121.5101522,31.27946348,3
1315,13,6153,27909,20,-73,4,6153,28031,27,-59,4,0.0,0.0,18.0,-77.0,4.0,0.0,0.0,11.0,-91.0,3.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1,1.52e+12,46,24.0,-999.0,-999.0,-999.0,-999.0,121.487106,31.272866,121.495261,31.288196,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,121.4981504,31.28817357,7
2982,17,6153,28021,28,-57,4,6362,29968,21,-71,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27904.0,20.0,-73.0,4.0,6153.0,27912.0,20.0,-73.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,0,1.52e+12,22,52.0,19.0,41.0,23.0,37.0,121.499699,31.276899,121.504264,31.277168,121.494429,31.278097,121.493407,31.287705,121.501757,31.285306,121.503581,31.28534,121.5101522,31.27946348,3
1213,12,6153,28020,31,-51,4,6153,28033,23,-67,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27902.0,25.0,-63.0,4.0,6153.0,28021.0,21.0,-71.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,121.4963557,31.2827843,36
5597,22,6153,27902,27,-59,4,6153,27903,23,-67,4,6153.0,28021.0,19.0,-75.0,4.0,6153.0,27913.0,25.0,-63.0,4.0,6153.0,28020.0,25.0,-63.0,4.0,6153.0,28031.0,18.0,-77.0,4.0,1,1.53e+12,37,19.0,22.0,38.0,25.0,24.0,121.503581,31.28534,121.494429,31.278097,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.495261,31.288196,121.497287,31.28411718,17
1630,15,6153,28033,28,-57,4,6153,27902,21,-71,4,6153.0,27913.0,26.0,-61.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6362.0,30075.0,17.0,-79.0,4.0,0,1.51e+12,21,37.0,38.0,43.0,52.0,40.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.498572,31.286194,121.504264,31.277168,121.505676,31.279911,121.4969439,31.28375822,17
177,0,4199,29751,28,-57,4,4199,29752,27,-59,4,4199.0,12499.0,17.0,-79.0,4.0,4199.0,29742.0,15.0,-83.0,4.0,4199.0,29753.0,21.0,-71.0,4.0,4199.0,18639.0,22.0,-69.0,4.0,1,1.52e+12,9,6.0,1.0,12.0,5.0,4.0,121.49346,31.285513,121.494757,31.284161,121.485106,31.285941,121.495039,31.296587,121.492659,31.283734,121.490939,31.28661,121.4943909,31.28486877,26
1871,15,6362,30075,25,-63,4,6362,29968,19,-75,4,6362.0,30073.0,25.0,-63.0,4.0,6362.0,30074.0,19.0,-75.0,4.0,6362.0,29966.0,23.0,-67.0,4.0,6362.0,29967.0,17.0,-79.0,4.0,0,1.51e+12,40,52.0,55.0,48.0,56.0,47.0,121.505676,31.279911,121.504264,31.277168,121.507842,31.28561,121.51078,31.282514,121.507277,31.283308,121.511947,31.281646,121.5083611,31.281773,40
2484,17,6362,30075,22,-69,4,6362,30074,16,-81,4,6362.0,29967.0,17.0,-79.0,4.0,6305.0,17177.0,16.0,-81.0,4.0,6305.0,17287.0,17.0,-79.0,4.0,6305.0,17274.0,15.0,-83.0,4.0,0,1.52e+12,40,48.0,47.0,72.0,70.0,54.0,121.505676,31.279911,121.51078,31.282514,121.511947,31.281646,121.513451,31.279099,121.513375,31.276554,121.51148,31.278201,121.5101522,31.27946348,3
3865,18,6153,28031,22,-69,4,6153,27902,8,-97,3,6153.0,27912.0,12.0,-89.0,4.0,6153.0,27913.0,10.0,-93.0,3.0,6185.0,28102.0,14.0,-85.0,4.0,0.0,0.0,9.0,-95.0,3.0,1,1.53e+12,24,37.0,23.0,38.0,91.0,-999.0,121.495261,31.288196,121.503581,31.28534,121.501757,31.285306,121.498646,31.28425,121.480695,31.295819,-999.0,-999.0,121.4996941,31.28744146,8
3447,17,6153,28020,31,-51,4,6153,27913,21,-71,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,22.0,-69.0,4.0,6153.0,28033.0,23.0,-67.0,4.0,0,1.52e+12,25,38.0,19.0,37.0,22.0,21.0,121.498923,31.281691,121.498646,31.28425,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.4968049,31.28349125,33
813,7,4199,18537,30,-53,4,4199,18618,23,-67,4,4199.0,12498.0,18.0,-77.0,4.0,4199.0,18619.0,24.0,-65.0,4.0,4199.0,18538.0,21.0,-71.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,26,33.0,28.0,16.0,29.0,-999.0,121.499263,31.287606,121.499455,31.28776,121.499286,31.289474,121.499258,31.288113,121.502463,31.284142,-999.0,-999.0,121.4968838,31.28226504,46
4984,20,6153,27905,29,-55,4,6153,27913,19,-75,4,6153.0,28031.0,17.0,-79.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6153.0,28023.0,30.0,-53.0,4.0,6153.0,28033.0,25.0,-63.0,4.0,1,1.53e+12,87,38.0,24.0,43.0,96.0,21.0,121.486917,31.274206,121.498646,31.28425,121.495261,31.288196,121.498572,31.286194,121.496873,31.284712,121.497323,31.285173,121.4952374,31.28472426,26
2989,17,6153,28021,28,-57,4,6362,29968,21,-71,4,6153.0,27903.0,26.0,-61.0,4.0,6153.0,27904.0,20.0,-73.0,4.0,6153.0,27912.0,21.0,-71.0,4.0,6153.0,27902.0,21.0,-71.0,4.0,0,1.52e+12,22,52.0,19.0,41.0,23.0,37.0,121.499699,31.276899,121.504264,31.277168,121.494429,31.278097,121.493407,31.287705,121.501757,31.285306,121.503581,31.28534,121.5101522,31.27946348,3
1511,14,6153,28032,25,-63,4,6153,28021,20,-73,4,6153.0,27903.0,22.0,-69.0,4.0,6153.0,27912.0,25.0,-63.0,4.0,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28033.0,18.0,-77.0,4.0,1,1.51e+12,18,22.0,19.0,23.0,38.0,21.0,121.50187,31.284054,121.499699,31.276899,121.494429,31.278097,121.501757,31.285306,121.498646,31.28425,121.497323,31.285173,121.5012035,31.28459751,58
1883,15,6362,29968,24,-65,4,6362,30073,19,-75,4,6362.0,30074.0,19.0,-75.0,4.0,6362.0,29966.0,23.0,-67.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.51e+12,52,55.0,48.0,56.0,-999.0,-999.0,121.504264,31.277168,121.507842,31.28561,121.51078,31.282514,121.507277,31.283308,-999.0,-999.0,-999.0,-999.0,121.5089468,31.28116106,40
5412,21,4199,29752,25,-63,4,4199,12499,22,-69,4,4199.0,29753.0,22.0,-69.0,4.0,4199.0,29742.0,22.0,-69.0,4.0,4199.0,29751.0,23.0,-67.0,4.0,4199.0,18539.0,15.0,-83.0,4.0,1,1.53e+12,6,1.0,5.0,12.0,9.0,13.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.495039,31.296587,121.49346,31.285513,121.499165,31.284763,121.4955334,31.28504327,50
4474,19,6153,28032,25,-63,4,6153,27912,25,-63,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27913.0,19.0,-75.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,21.0,38.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.497323,31.285173,121.498646,31.28425,121.5006486,31.28399668,58
3940,18,6153,28031,22,-69,4,6153,27913,10,-93,3,6153.0,28033.0,10.0,-93.0,3.0,6362.0,29968.0,8.0,-97.0,3.0,6153.0,27912.0,9.0,-95.0,3.0,6153.0,28055.0,7.0,-99.0,2.0,1,1.53e+12,24,38.0,21.0,52.0,23.0,92.0,121.495261,31.288196,121.498646,31.28425,121.497323,31.285173,121.504264,31.277168,121.501757,31.285306,121.492476,31.281395,121.4990915,31.28777404,56
1214,12,6153,28020,31,-51,4,6153,28033,23,-67,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27902.0,25.0,-63.0,4.0,6153.0,28021.0,21.0,-71.0,4.0,6153.0,27913.0,20.0,-73.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,38.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,121.4963529,31.28278354,36
961,7,4199,12499,24,-65,4,4199,18638,22,-69,4,4199.0,29743.0,21.0,-71.0,4.0,0.0,0.0,24.0,-65.0,4.0,0.0,0.0,20.0,-73.0,4.0,4199.0,29742.0,27.0,-59.0,4.0,0,1.52e+12,1,10.0,27.0,-999.0,-999.0,12.0,121.485106,31.285941,121.492016,31.295198,121.493918,31.287768,-999.0,-999.0,-999.0,-999.0,121.495039,31.296587,121.4968838,31.28226504,46
5724,22,6153,28033,29,-55,4,6153,28031,26,-61,4,6153.0,27913.0,28.0,-57.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6153.0,27902.0,16.0,-81.0,4.0,0.0,0.0,15.0,-83.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,37.0,-999.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.503581,31.28534,-999.0,-999.0,121.4987043,31.28457841,41
5100,20,6153,28024,21,-71,4,6153,27913,17,-79,4,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27902.0,15.0,-83.0,4.0,6153.0,28033.0,21.0,-71.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,89,38.0,24.0,37.0,21.0,-999.0,121.494823,31.285815,121.498646,31.28425,121.495261,31.288196,121.503581,31.28534,121.497323,31.285173,-999.0,-999.0,121.4944749,31.28569926,11
3142,17,6153,27913,27,-59,4,6153,27940,27,-59,4,6362.0,30075.0,24.0,-65.0,4.0,6153.0,27853.0,24.0,-65.0,4.0,6153.0,28032.0,25.0,-63.0,4.0,6153.0,27852.0,28.0,-57.0,4.0,0,1.52e+12,38,58.0,40.0,85.0,18.0,84.0,121.498646,31.28425,121.497584,31.27897,121.505676,31.279911,121.499588,31.274909,121.50187,31.284054,121.494492,31.278723,121.5101522,31.27946348,3
4088,18,6153,27902,15,-83,4,6153,28031,16,-81,4,6153.0,28020.0,12.0,-89.0,4.0,6153.0,27911.0,14.0,-85.0,4.0,6153.0,27909.0,15.0,-83.0,4.0,-999.0,0.0,-999.0,-999.0,-999.0,1,1.53e+12,37,24.0,25.0,43.0,46.0,-999.0,121.503581,31.28534,121.495261,31.288196,121.498923,31.281691,121.498572,31.286194,121.487106,31.272866,-999.0,-999.0,121.4974787,31.28817684,0
3509,17,6153,28033,28,-57,4,6153,27902,21,-71,4,6153.0,28031.0,21.0,-71.0,4.0,6153.0,27905.0,27.0,-59.0,4.0,6153.0,27913.0,26.0,-61.0,4.0,6153.0,28025.0,22.0,-69.0,4.0,0,1.52e+12,21,37.0,24.0,87.0,38.0,88.0,121.497323,31.285173,121.503581,31.28534,121.495261,31.288196,121.486917,31.274206,121.498646,31.28425,121.494803,31.283465,121.4967821,31.28346399,33
1948,16,6153,28020,31,-51,4,6153,27902,26,-61,4,6153.0,28021.0,23.0,-67.0,4.0,6153.0,28033.0,26.0,-61.0,4.0,6153.0,27903.0,22.0,-69.0,4.0,6153.0,27913.0,27.0,-59.0,4.0,1,1.51e+12,25,37.0,22.0,21.0,19.0,38.0,121.498923,31.281691,121.503581,31.28534,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.498646,31.28425,121.4961429,31.28313985,2
2700,17,6305,17144,27,-59,4,6362,29967,12,-89,4,6305.0,17145.0,10.0,-93.0,3.0,6362.0,29968.0,17.0,-79.0,4.0,6305.0,17274.0,22.0,-69.0,4.0,6305.0,17146.0,9.0,-95.0,3.0,0,1.52e+12,57,47.0,76.0,52.0,54.0,74.0,121.505035,31.283008,121.511947,31.281646,121.511609,31.277959,121.504264,31.277168,121.51148,31.278201,121.505542,31.273821,121.5101522,31.27946348,3
825,7,4199,18537,31,-51,4,4199,18618,21,-71,4,4199.0,12498.0,19.0,-75.0,4.0,4199.0,18619.0,21.0,-71.0,4.0,4199.0,18538.0,18.0,-77.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,26,33.0,28.0,16.0,29.0,-999.0,121.499263,31.287606,121.499455,31.28776,121.499286,31.289474,121.499258,31.288113,121.502463,31.284142,-999.0,-999.0,121.4968838,31.28226504,46
4480,19,6153,28032,25,-63,4,6153,27912,25,-63,4,6153.0,27903.0,21.0,-71.0,4.0,6153.0,28021.0,17.0,-79.0,4.0,6153.0,28033.0,17.0,-79.0,4.0,6153.0,27913.0,18.0,-77.0,4.0,0,1.53e+12,18,23.0,19.0,22.0,21.0,38.0,121.50187,31.284054,121.501757,31.285306,121.494429,31.278097,121.499699,31.276899,121.497323,31.285173,121.498646,31.28425,121.500536,31.28404063,13
691,7,4199,29753,28,-57,4,4199,18468,27,-59,4,4199.0,18467.0,27.0,-59.0,4.0,4199.0,29752.0,26.0,-61.0,4.0,4199.0,18469.0,21.0,-71.0,4.0,0.0,0.0,22.0,-69.0,4.0,0,1.52e+12,5,17.0,2.0,6.0,11.0,-999.0,121.492659,31.283734,121.497084,31.281895,121.496847,31.283612,121.494757,31.284161,121.496153,31.281763,-999.0,-999.0,121.4968838,31.28226504,46
4561,19,6153,27902,22,-69,4,6153,28021,20,-73,4,6153.0,27913.0,17.0,-79.0,4.0,6153.0,28020.0,19.0,-75.0,4.0,6153.0,28032.0,19.0,-75.0,4.0,6153.0,27902.0,20.0,-73.0,4.0,0,1.53e+12,37,22.0,38.0,25.0,18.0,37.0,121.503581,31.28534,121.499699,31.276899,121.498646,31.28425,121.498923,31.281691,121.50187,31.284054,121.503581,31.28534,121.4994039,31.28433812,41
1635,15,6153,28033,28,-57,4,6153,27902,20,-73,4,6153.0,27913.0,22.0,-69.0,4.0,6153.0,27911.0,17.0,-79.0,4.0,6362.0,30075.0,17.0,-79.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,0,1.51e+12,21,37.0,38.0,43.0,40.0,19.0,121.497323,31.285173,121.503581,31.28534,121.498646,31.28425,121.498572,31.286194,121.505676,31.279911,121.494429,31.278097,121.4969439,31.28375822,17
2485,17,6362,29967,22,-69,4,6362,30074,16,-81,4,6362.0,29967.0,17.0,-79.0,4.0,6305.0,17177.0,16.0,-81.0,4.0,6305.0,17287.0,16.0,-81.0,4.0,6305.0,17274.0,16.0,-81.0,4.0,0,1.52e+12,47,48.0,47.0,72.0,70.0,54.0,121.511947,31.281646,121.51078,31.282514,121.511947,31.281646,121.513451,31.279099,121.513375,31.276554,121.51148,31.278201,121.5101522,31.27946348,3
6181,22,6153,28032,31,-51,4,6362,30088,20,-73,4,6153.0,27912.0,31.0,-51.0,4.0,6153.0,28021.0,18.0,-77.0,4.0,6153.0,27913.0,22.0,-69.0,4.0,6153.0,28033.0,19.0,-75.0,4.0,1,1.53e+12,18,102.0,23.0,22.0,38.0,21.0,121.50187,31.284054,121.502488,31.283954,121.501757,31.285306,121.499699,31.276899,121.498646,31.28425,121.497323,31.285173,121.5030086,31.28369429,35
5500,21,4199,29752,26,-61,4,4199,12499,25,-63,4,4199.0,29753.0,21.0,-71.0,4.0,4199.0,18539.0,20.0,-73.0,4.0,4199.0,29742.0,22.0,-69.0,4.0,4199.0,18619.0,20.0,-73.0,4.0,1,1.53e+12,6,1.0,5.0,13.0,12.0,16.0,121.494757,31.284161,121.485106,31.285941,121.492659,31.283734,121.499165,31.284763,121.495039,31.296587,121.499258,31.288113,121.4962274,31.28442027,37
2257,16,6362,30073,29,-55,4,6362,30075,24,-65,4,6362.0,29966.0,28.0,-57.0,4.0,6362.0,29968.0,17.0,-79.0,4.0,6362.0,29967.0,13.0,-87.0,4.0,6362.0,41970.0,13.0,-87.0,4.0,1,1.51e+12,55,40.0,56.0,52.0,47.0,61.0,121.507842,31.28561,121.505676,31.279911,121.507277,31.283308,121.504264,31.277168,121.511947,31.281646,121.512357,31.287002,121.5075836,31.2827215,38
3038,17,6153,28021,29,-55,4,6153,27903,30,-53,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,27912.0,23.0,-67.0,4.0,6153.0,27940.0,24.0,-65.0,4.0,6153.0,27902.0,22.0,-69.0,4.0,0,1.52e+12,22,19.0,38.0,23.0,58.0,37.0,121.499699,31.276899,121.494429,31.278097,121.498646,31.28425,121.501757,31.285306,121.497584,31.27897,121.503581,31.28534,121.5101522,31.27946348,3
490,6,4199,29742,31,-51,4,4199,29741,19,-75,4,4199.0,18638.0,21.0,-71.0,4.0,4199.0,12499.0,25.0,-63.0,4.0,4199.0,29743.0,25.0,-63.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,12,14.0,10.0,1.0,27.0,-999.0,121.495039,31.296587,121.495055,31.288492,121.492016,31.295198,121.485106,31.285941,121.493918,31.287768,-999.0,-999.0,121.4943335,31.28672836,53
2505,17,6305,17274,20,-73,4,6305,17179,17,-79,4,6305.0,17144.0,17.0,-79.0,4.0,6305.0,17307.0,15.0,-83.0,4.0,6305.0,17146.0,15.0,-83.0,4.0,6362.0,29967.0,13.0,-87.0,4.0,0,1.52e+12,54,71.0,57.0,49.0,74.0,47.0,121.51148,31.278201,121.513832,31.276985,121.505035,31.283008,121.510413,31.277189,121.505542,31.273821,121.511947,31.281646,121.5101522,31.27946348,3
3371,17,6153,27903,28,-57,4,6153,27913,22,-69,4,6153.0,28033.0,20.0,-73.0,4.0,6153.0,27904.0,21.0,-71.0,4.0,6153.0,27902.0,29.0,-55.0,4.0,6153.0,28021.0,28.0,-57.0,4.0,0,1.52e+12,19,38.0,21.0,41.0,37.0,22.0,121.494429,31.278097,121.498646,31.28425,121.497323,31.285173,121.493407,31.287705,121.503581,31.28534,121.499699,31.276899,121.5101522,31.27946348,3
5914,22,6153,27912,27,-59,4,6153,27903,17,-79,4,6153.0,28031.0,18.0,-77.0,4.0,6153.0,27911.0,18.0,-77.0,4.0,6153.0,28032.0,26.0,-61.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,1,1.53e+12,23,19.0,24.0,43.0,18.0,22.0,121.501757,31.285306,121.494429,31.278097,121.495261,31.288196,121.498572,31.286194,121.50187,31.284054,121.499699,31.276899,121.4999144,31.28502405,28
1080,8,4199,29752,22,-69,4,4199,29753,25,-63,4,4199.0,18539.0,22.0,-69.0,4.0,4199.0,18537.0,22.0,-69.0,4.0,4199.0,18639.0,21.0,-71.0,4.0,4199.0,18619.0,20.0,-73.0,4.0,0,1.52e+12,6,5.0,13.0,26.0,4.0,16.0,121.494757,31.284161,121.492659,31.283734,121.499165,31.284763,121.499263,31.287606,121.490939,31.28661,121.499258,31.288113,121.4986951,31.28422967,41
1699,15,6153,27913,31,-51,4,6153,27902,23,-67,4,6153.0,28020.0,30.0,-53.0,4.0,6153.0,28021.0,31.0,-51.0,4.0,6153.0,28033.0,29.0,-55.0,4.0,6153.0,27903.0,24.0,-65.0,4.0,0,1.51e+12,38,37.0,25.0,22.0,21.0,19.0,121.498646,31.28425,121.503581,31.28534,121.498923,31.281691,121.499699,31.276899,121.497323,31.285173,121.494429,31.278097,121.4969439,31.28375822,17
391,3,4199,29752,30,-53,4,4199,12499,20,-73,4,4199.0,29751.0,24.0,-65.0,4.0,4199.0,29742.0,17.0,-79.0,4.0,4199.0,29753.0,31.0,-51.0,4.0,4199.0,18638.0,17.0,-79.0,4.0,1,1.52e+12,6,1.0,9.0,12.0,5.0,10.0,121.494757,31.284161,121.485106,31.285941,121.49346,31.285513,121.495039,31.296587,121.492659,31.283734,121.492016,31.295198,121.493989,31.28489033,34
5761,22,6153,28033,30,-53,4,6153,28031,24,-65,4,6153.0,27913.0,23.0,-67.0,4.0,6153.0,28021.0,15.0,-83.0,4.0,6153.0,28032.0,15.0,-83.0,4.0,6153.0,27903.0,17.0,-79.0,4.0,1,1.53e+12,21,24.0,38.0,22.0,18.0,19.0,121.497323,31.285173,121.495261,31.288196,121.498646,31.28425,121.499699,31.276899,121.50187,31.284054,121.494429,31.278097,121.4988576,31.28479798,20
1780,15,6153,28032,25,-63,4,6153,27913,17,-79,4,6153.0,27903.0,24.0,-65.0,4.0,6153.0,27912.0,29.0,-55.0,4.0,0.0,0.0,19.0,-75.0,4.0,6153.0,28021.0,19.0,-75.0,4.0,0,1.51e+12,18,38.0,19.0,23.0,-999.0,22.0,121.50187,31.284054,121.498646,31.28425,121.494429,31.278097,121.501757,31.285306,-999.0,-999.0,121.499699,31.276899,121.4969439,31.28375822,17
1209,12,6153,28020,31,-51,4,6153,28033,23,-67,4,6153.0,27903.0,23.0,-67.0,4.0,6153.0,27902.0,26.0,-61.0,4.0,6153.0,28021.0,21.0,-71.0,4.0,6153.0,28022.0,16.0,-81.0,4.0,0,1.52e+12,25,21.0,19.0,37.0,22.0,39.0,121.498923,31.281691,121.497323,31.285173,121.494429,31.278097,121.503581,31.28534,121.499699,31.276899,121.492686,31.281446,121.496321,31.28280799,36
996,7,4199,18639,27,-59,4,4199,18638,24,-65,4,4199.0,29751.0,31.0,-51.0,4.0,4199.0,12499.0,24.0,-65.0,4.0,4199.0,29742.0,25.0,-63.0,4.0,4199.0,29752.0,21.0,-71.0,4.0,0,1.52e+12,4,10.0,9.0,1.0,12.0,6.0,121.490939,31.28661,121.492016,31.295198,121.49346,31.285513,121.485106,31.285941,121.495039,31.296587,121.494757,31.284161,121.4968838,31.28226504,46
2629,17,6305,17274,31,-51,4,6305,17144,29,-55,4,6362.0,29967.0,17.0,-79.0,4.0,6305.0,17146.0,19.0,-75.0,4.0,0.0,0.0,16.0,-81.0,4.0,-1.0,0.0,-1.0,-1.0,-1.0,0,1.52e+12,54,57.0,47.0,74.0,-999.0,-999.0,121.51148,31.278201,121.505035,31.283008,121.511947,31.281646,121.505542,31.273821,-999.0,-999.0,-999.0,-999.0,121.5101522,31.27946348,3
983,7,4199,18639,30,-53,4,4199,18638,21,-71,4,4199.0,29751.0,25.0,-63.0,4.0,4199.0,12499.0,24.0,-65.0,4.0,4199.0,29742.0,24.0,-65.0,4.0,4199.0,29743.0,20.0,-73.0,4.0,0,1.52e+12,4,10.0,9.0,1.0,12.0,27.0,121.490939,31.28661,121.492016,31.295198,121.49346,31.285513,121.485106,31.285941,121.495039,31.296587,121.493918,31.287768,121.4968838,31.28226504,46
